iter	Logloss
282	0.03636160444
283	0.03621598744
284	0.0361151843
285	0.03594838466
286	0.03571711429
287	0.03556348348
288	0.03535931883
289	0.0352984586
290	0.03506955634
291	0.03486849094
292	0.0347657101
293	0.03471446223
294	0.03467205265
295	0.03455286371
296	0.03442769577
297	0.03430199985
298	0.03418250858
299	0.0339471339
300	0.03377460237
301	0.03332586204
302	0.03321363543
303	0.0330056374
304	0.03276710542
305	0.03259421754
306	0.03247959833
307	0.03239949758
308	0.03233371363
309	0.03227420071
310	0.03222722964
311	0.03212595202
312	0.03193404191
313	0.03186282848
314	0.03168666968
315	0.03151775455
316	0.03142954518
317	0.03134532944
318	0.03125756038
319	0.03049575686
320	0.03038410802
321	0.030211511
322	0.03009779941
323	0.02960419486
324	0.02949004387
325	0.02939822649
326	0.02926505067
327	0.02905223125
328	0.02899631054
329	0.02891029485
330	0.02872702721
331	0.02869610288
332	0.02862616672
333	0.02839087855
334	0.02822333319
335	0.02817132739
336	0.02808106478
337	0.02800534387
338	0.02790979508
339	0.02775143964
340	0.02719456815
341	0.02713169446
342	0.02700625856
343	0.02681406236
344	0.02676238959
345	0.02661654496
346	0.02646231687
347	0.02639869023
348	0.02632974919
349	0.02617049627
350	0.02613553812
351	0.02603390481
352	0.02590311383
353	0.02582821987
354	0.02571398206
355	0.02563505789
356	0.0255300575
357	0.02549261828
358	0.02541423098
359	0.0252328333
360	0.02512947297
361	0.02505034976
362	0.02495008347
363	0.02481519898
364	0.02475643601
365	0.02459637499
366	0.02444300392
367	0.02429064787
368	0.02398793131
369	0.02386041887
370	0.02380747086
371	0.0236900713
372	0.0235627289
373	0.02336869031
374	0.02333810948
375	0.02325720135
376	0.02321055503
377	0.02310954474
378	0.02298182556
379	0.02290387564
380	0.02265795867
381	0.0225817066
382	0.02230051733
383	0.02223035071
384	0.02213765911
385	0.02205081181
386	0.02189829727
387	0.02183360241
388	0.02175421272
389	0.02122412025
390	0.02111543875
391	0.02101526431
392	0.02085627619
393	0.02071900037
394	0.02060174133
395	0.02053175346
396	0.02045562881
397	0.02041752433
398	0.02035125656
399	0.02029054862
400	0.02018101118
401	0.02004008696
402	0.01993344466
403	0.01974598667
404	0.01970091671
405	0.01965890968
406	0.01959749934
407	0.01953809277
408	0.0194236556
409	0.01935561218
410	0.0192343762
411	0.0191623434
412	0.0190274434
413	0.01893192987
414	0.01886708445
415	0.01879021836
416	0.01873962543
417	0.01869329905
418	0.01865026214
419	0.01857204868
420	0.01849890284
421	0.01843864157
422	0.01838889273
423	0.01829599346
424	0.01823918248
425	0.01811900375
426	0.01808692259
427	0.01802484837
428	0.01794696422
429	0.01785351114
430	0.01767425731
431	0.01761191753
432	0.01758460736
433	0.01755533362
434	0.01742723042
435	0.01735536597
436	0.01729486682
437	0.01724396324
438	0.01707671308
439	0.01703067183
440	0.01693476794
441	0.01684698875
442	0.01674528414
443	0.01671529207
444	0.01668850185
445	0.01662864006
446	0.01653559539
447	0.01647096925
448	0.01640728257
449	0.01638602134
450	0.01634481511
451	0.01626407299
452	0.01621267828
453	0.01612936439
454	0.01604466067
455	0.01593069181
456	0.01584790283
457	0.01581990572
458	0.01575769598
459	0.01571528903
460	0.01565933327
461	0.0156145419
462	0.01547418944
463	0.01541655719
464	0.01536554242
465	0.0153153416
466	0.01527047136
467	0.01523596893
468	0.01513294629
469	0.01509611487
470	0.0150295924
471	0.01494586015
472	0.01487084871
473	0.01480141705
474	0.01474984994
475	0.01470960884
476	0.01467493343
477	0.01456627245
478	0.01450772975
479	0.01446702948
480	0.01442138793
481	0.01432895254
482	0.01426671521
483	0.01418130724
484	0.01412888758
485	0.01408194051
486	0.01403916415
487	0.01399846492
488	0.0139416893
489	0.01388861425
490	0.01379693694
491	0.01365094467
492	0.01353553822
493	0.01350229056
494	0.01346778024
495	0.01341602876
496	0.01334619057
497	0.01327843228
498	0.01322216016
499	0.01316798029
500	0.01311321683
501	0.01304671728
502	0.01299032622
503	0.01296696618
504	0.01291195879
505	0.0128504917
506	0.01281952728
507	0.01278387269
508	0.01272009661
509	0.01268891831
510	0.0126592879
